public_id,year,permit_number,permit_type
3188477,2019,3074,Food Fish - Resident
3188556,2019,2569,Party/Charter Boat
3188597,2019,10854,Food Fish/Crustacea Dealer/Shipper
3188675,2019,2573,Party/Charter Boat
3188735,2019,2619,Party/Charter Boat
3188737,2019,201671,Food Fish Landing
3188837,2019,1735,Food Fish - Resident
3188916,2019,11246,Food Fish/Crustacea Dealer/Shipper
3189019,2019,2575,Party/Charter Boat
3189035,2019,11250,Food Fish/Crustacea Dealer/Shipper
3189075,2019,2576,Party/Charter Boat
3189095,2019,2577,Party/Charter Boat
3189277,2019,2580,Party/Charter Boat
3189277,2019,2664,Party/Charter Boat
3189277,2019,2681,Party/Charter Boat
3189495,2019,11293,Food Fish/Crustacea Dealer/Shipper
3189535,2019,3033,Food Fish - Resident
3189555,2019,11253,Food Fish/Crustacea Dealer/Shipper
3189557,2019,2582,Party/Charter Boat
3189559,2019,11254,Food Fish/Crustacea Dealer/Shipper
3189577,2019,11256,Food Fish/Crustacea Dealer/Shipper
3190255,2019,2584,Party/Charter Boat
3190395,2019,11261,Food Fish/Crustacea Dealer/Shipper
3190495,2019,11263,Food Fish/Crustacea Dealer/Shipper
3190560,2019,2040,Horseshoe Crab - Resident
3190560,2019,2040,Crab - Resident
3190560,2019,5586,Food Fish - Resident
3190575,2019,11266,Food Fish/Crustacea Dealer/Shipper
3190616,2019,117,Food Fish - Resident
3190616,2019,52,Lobster - Resident
3190616,2019,88,Crab - Resident
3190655,2019,11267,Food Fish/Crustacea Dealer/Shipper
3190735,2019,2586,Party/Charter Boat
3190740,2019,2587,Party/Charter Boat
3190741,2019,2588,Party/Charter Boat
3190839,2019,576,Scoop Dip Scap up to 10 ft sq
3190841,2019,577,Scoop Dip Scap up to 10 ft sq
3190878,2019,5641,Food Fish - Resident
3190975,2019,1312,Marine Bait
3191001,2019,480,Gill Net - Resident
3191115,2019,11272,Food Fish/Crustacea Dealer/Shipper
3191137,2019,2590,Party/Charter Boat
3191155,2019,481,Gill Net - Resident
3191195,2019,2591,Party/Charter Boat
3191215,2019,103,Eel Pots - Resident
3191297,2019,484,Gill Net - Resident
3191297,2019,579,Scoop Dip Scap up to 10 ft sq
3191335,2019,2593,Party/Charter Boat
3191342,2019,11274,Food Fish/Crustacea Dealer/Shipper
3191355,2019,486,Gill Net - Resident
3191460,2019,488,Gill Net - Resident
3191475,2019,1084,Lobster Landing
3191495,2019,2596,Party/Charter Boat
3191515,2019,11275,Food Fish/Crustacea Dealer/Shipper
3191555,2019,11276,Food Fish/Crustacea Dealer/Shipper
3191615,2019,2597,Party/Charter Boat
3191697,2019,2598,Party/Charter Boat
3191736,2019,490,Gill Net - Resident
3191738,2019,584,Scoop Dip Scap up to 10 ft sq
3191835,2019,491,Gill Net - Resident
3191856,2019,11278,Food Fish/Crustacea Dealer/Shipper
3191895,2019,2599,Party/Charter Boat
3191915,2019,494,Gill Net - Resident
3191915,2019,586,Scoop Dip Scap up to 10 ft sq
3191915,2019,59,Seine
3191995,2019,492,Gill Net - Resident
3192135,2019,2603,Party/Charter Boat
3192195,2019,2604,Party/Charter Boat
3192195,2019,2605,Party/Charter Boat
3192215,2019,11279,Food Fish/Crustacea Dealer/Shipper
3192217,2019,2606,Party/Charter Boat
3192234,2019,493,Gill Net - Resident
3192355,2019,2608,Party/Charter Boat
3192415,2019,2612,Party/Charter Boat
3192415,2019,2613,Party/Charter Boat
3192435,2019,2614,Party/Charter Boat
3192456,2019,2615,Party/Charter Boat
3192475,2019,2616,Party/Charter Boat
3192495,2019,11281,Food Fish/Crustacea Dealer/Shipper
3192515,2019,2617,Party/Charter Boat
3192635,2019,11283,Food Fish/Crustacea Dealer/Shipper
3192735,2019,2620,Party/Charter Boat
3192757,2019,2621,Party/Charter Boat
3192815,2019,2623,Party/Charter Boat
3192935,2019,616,Food Fish - Resident
3193035,2019,1221,Menhaden Purse Seine 30 GT or less
3193056,2019,201678,Food Fish Landing
3193056,2019,2625,Party/Charter Boat
3193075,2019,201679,Food Fish Landing
3193075,2019,2626,Party/Charter Boat
3193275,2019,2627,Party/Charter Boat
3193295,2019,101351,Food Fish - NR
3193295,2019,101351,Alternate Vessel
3193355,2019,11284,Food Fish/Crustacea Dealer/Shipper
3193395,2019,11285,Food Fish/Crustacea Dealer/Shipper
3193498,2019,11286,Food Fish/Crustacea Dealer/Shipper
3193498,2019,2629,Party/Charter Boat
3193555,2019,2630,Party/Charter Boat
3193737,2019,1318,Marine Bait
3193855,2019,2632,Party/Charter Boat
3193955,2019,2633,Party/Charter Boat
3193975,2019,2634,Party/Charter Boat
3194015,2019,2635,Party/Charter Boat
3194235,2019,1319,Marine Bait
3194315,2019,201680,Food Fish Landing
3194475,2019,11287,Food Fish/Crustacea Dealer/Shipper
3194675,2019,1085,Lobster Landing
3195255,2019,11289,Food Fish/Crustacea Dealer/Shipper
3195257,2019,1320,Marine Bait
3195577,2019,1050,Lobster Bait Gill Net
3195577,2019,1181,Whelk - Resident
3195577,2019,3953,Horseshoe Crab - Resident
3195577,2019,3953,Crab - Resident
3195577,2019,443,Lobster - Resident
3195577,2019,5481,Food Fish - Resident
3195775,2019,11291,Food Fish/Crustacea Dealer/Shipper
3195875,2019,1458,Food Fish - Resident
3195975,2019,1321,Marine Bait
3196015,2019,201682,Food Fish Landing
3196055,2019,11292,Food Fish/Crustacea Dealer/Shipper
3196077,2019,11133,Food Fish/Crustacea Dealer/Shipper
3196135,2019,1044,Whelk - Resident
3196135,2019,300,Horseshoe Crab - Resident
3196135,2019,300,Crab - Resident
3196135,2019,618,Food Fish - Resident
3196195,2019,11294,Food Fish/Crustacea Dealer/Shipper
3196255,2019,11295,Food Fish/Crustacea Dealer/Shipper
3196355,2019,5656,Food Fish - Resident
3196375,2019,2639,Party/Charter Boat
3196417,2019,11297,Food Fish/Crustacea Dealer/Shipper
3196435,2019,495,Gill Net - Resident
3196455,2019,11298,Food Fish/Crustacea Dealer/Shipper
3196475,2019,11299,Food Fish/Crustacea Dealer/Shipper
3196537,2019,2640,Party/Charter Boat
3196555,2019,2641,Party/Charter Boat
3196595,2019,11300,Food Fish/Crustacea Dealer/Shipper
3196655,2019,2642,Party/Charter Boat
3196695,2019,11301,Food Fish/Crustacea Dealer/Shipper
3196716,2019,2643,Party/Charter Boat
3196717,2019,1324,Marine Bait
3196855,2019,11302,Food Fish/Crustacea Dealer/Shipper
3196876,2019,3243,Food Fish - Resident
3196955,2019,496,Gill Net - Resident
3196957,2019,497,Gill Net - Resident
3197055,2019,2646,Party/Charter Boat
3197115,2019,11304,Food Fish/Crustacea Dealer/Shipper
3197155,2019,2648,Party/Charter Boat
3197235,2019,11305,Food Fish/Crustacea Dealer/Shipper
3197315,2019,498,Gill Net - Resident
3197376,2019,2650,Party/Charter Boat
3197535,2019,499,Gill Net - Resident
3197558,2019,1325,Marine Bait
3197635,2019,500,Gill Net - Resident
3197635,2019,60,Seine
3197637,2019,509,Gill Net - NR
3197639,2019,61,Seine
3197655,2019,2157,Horseshoe Crab - Resident
3197655,2019,2157,Crab - Resident
3197655,2019,2280,Lobster - Resident
3197655,2019,743,Food Fish - Resident
3197659,2019,2651,Party/Charter Boat
3197695,2019,589,Scoop Dip Scap up to 10 ft sq
3197697,2019,501,Gill Net - Resident
3197699,2019,502,Gill Net - Resident
3197755,2019,2576,Party/Charter Boat
3197757,2019,2652,Party/Charter Boat
3197795,2019,2653,Party/Charter Boat
3197835,2019,2654,Party/Charter Boat
3197855,2019,2655,Party/Charter Boat
3197875,2019,2656,Party/Charter Boat
3197875,2019,2657,Party/Charter Boat
3197877,2019,590,Scoop Dip Scap up to 10 ft sq
3197895,2019,2659,Party/Charter Boat
3197917,2019,503,Gill Net - Resident
3197936,2019,2660,Party/Charter Boat
3197975,2019,2661,Party/Charter Boat
3197995,2019,2662,Party/Charter Boat
3198015,2019,2663,Party/Charter Boat
3198035,2019,104,Eel Pots - Resident
3198035,2019,591,Scoop Dip Scap up to 10 ft sq
3198055,2019,504,Gill Net - Resident
3198076,2019,2665,Party/Charter Boat
3198155,2019,2666,Party/Charter Boat
3198155,2019,2667,Party/Charter Boat
3198175,2019,2664,Party/Charter Boat
3198235,2019,201684,Food Fish Landing
3198295,2019,102547,Food Fish - NR
3198299,2019,505,Gill Net - Resident
3198299,2019,592,Scoop Dip Scap up to 10 ft sq
3198315,2019,5651,Food Fish - Resident
3198335,2019,1065,Lobster Landing
3198335,2019,215,Food Fish - Resident
3198335,2019,215,Alternate Vessel
3198395,2019,11307,Food Fish/Crustacea Dealer/Shipper
3198398,2019,5650,Food Fish - Resident
3198415,2019,5652,Food Fish - Resident
3198417,2019,5653,Food Fish - Resident
3198515,2019,4075,Horseshoe Crab - Resident
3198515,2019,4075,Crab - Resident
3198535,2019,2669,Party/Charter Boat
3198555,2019,2670,Party/Charter Boat
3198575,2019,2671,Party/Charter Boat
3198595,2019,5461,Food Fish - Resident
3198601,2019,11308,Food Fish/Crustacea Dealer/Shipper
3198603,2019,11309,Food Fish/Crustacea Dealer/Shipper
3198615,2019,2672,Party/Charter Boat
3198617,2019,506,Gill Net - Resident
3198619,2019,2673,Party/Charter Boat
3198623,2019,2674,Party/Charter Boat
3198635,2019,11310,Food Fish/Crustacea Dealer/Shipper
3198637,2019,5658,Food Fish - Resident
3198655,2019,11311,Food Fish/Crustacea Dealer/Shipper
3198658,2019,2675,Party/Charter Boat
3198660,2019,1079,Food Fish - Resident
3198662,2019,2676,Party/Charter Boat
3198664,2019,2677,Party/Charter Boat
3198675,2019,2679,Party/Charter Boat
3198675,2019,2680,Party/Charter Boat
3198677,2019,11312,Food Fish/Crustacea Dealer/Shipper
3198699,2019,2682,Party/Charter Boat
3198701,2019,11313,Food Fish/Crustacea Dealer/Shipper
3198703,2019,507,Gill Net - Resident
3198735,2019,2683,Party/Charter Boat
3198760,2019,11314,Food Fish/Crustacea Dealer/Shipper
3198775,2019,11315,Food Fish/Crustacea Dealer/Shipper
3198795,2019,1255,Whelk - Resident
3198795,2019,2054,Horseshoe Crab - Resident
3198795,2019,2054,Crab - Resident
3198795,2019,22,Food Fish - Resident
3198795,2019,8,Lobster - Resident
3198835,2019,5633,Food Fish - Resident
3198837,2019,101336,Food Fish - NR
3198875,2019,2684,Party/Charter Boat
3198917,2019,201685,Food Fish Landing
3198919,2019,11316,Food Fish/Crustacea Dealer/Shipper
3198935,2019,2686,Party/Charter Boat
3198955,2019,2687,Party/Charter Boat
3198979,2019,1327,Marine Bait
3198995,2019,2688,Party/Charter Boat
3198997,2019,11318,Food Fish/Crustacea Dealer/Shipper
3199036,2019,11319,Food Fish/Crustacea Dealer/Shipper
3199038,2019,11320,Food Fish/Crustacea Dealer/Shipper
3199057,2019,2689,Party/Charter Boat
3199115,2019,2691,Party/Charter Boat
3199137,2019,2692,Party/Charter Boat
3199137,2019,2693,Party/Charter Boat
3199155,2019,2694,Party/Charter Boat
3199198,2019,11322,Food Fish/Crustacea Dealer/Shipper
3199575,2019,2696,Party/Charter Boat
3199599,2019,11323,Food Fish/Crustacea Dealer/Shipper
3199655,2019,11324,Food Fish/Crustacea Dealer/Shipper
3199695,2019,2968,Food Fish - Resident
3199715,2019,11325,Food Fish/Crustacea Dealer/Shipper
3199995,2019,2698,Party/Charter Boat
3200015,2019,1186,Whelk - Resident
3200015,2019,2630,Horseshoe Crab - Resident
3200015,2019,2630,Crab - Resident
3200095,2019,201687,Food Fish Landing
3200135,2019,296,Food Fish - Resident
3200195,2019,2699,Party/Charter Boat
3200257,2019,2700,Party/Charter Boat
320035,2019,68,Party/Charter Boat
320036,2019,10654,Food Fish/Crustacea Dealer/Shipper
320036,2019,1407,Whelk - Resident
320036,2019,3937,Horseshoe Crab - Resident
320036,2019,3937,Crab - Resident
320036,2019,5459,Food Fish - Resident
320037,2019,11195,Food Fish/Crustacea Dealer/Shipper
320037,2019,9,Marine Bait
3200398,2019,2701,Party/Charter Boat
320042,2019,10644,Food Fish/Crustacea Dealer/Shipper
320042,2019,20,Marine Bait
3200455,2019,11326,Food Fish/Crustacea Dealer/Shipper
3200575,2019,2703,Party/Charter Boat
3200635,2019,2704,Party/Charter Boat
3200795,2019,11327,Food Fish/Crustacea Dealer/Shipper
3200854,2019,11328,Food Fish/Crustacea Dealer/Shipper
3200895,2019,3763,Food Fish - Resident
3200918,2019,2705,Party/Charter Boat
3201136,2019,5595,Food Fish - Resident
3201155,2019,2707,Party/Charter Boat
3201215,2019,3268,Food Fish - Resident
3201315,2019,11329,Food Fish/Crustacea Dealer/Shipper
3201375,2019,2708,Party/Charter Boat
3201436,2019,2709,Party/Charter Boat
3201475,2019,201689,Food Fish Landing
3201556,2019,11331,Food Fish/Crustacea Dealer/Shipper
3201655,2019,3514,Food Fish - Resident
3201755,2019,11332,Food Fish/Crustacea Dealer/Shipper
3201795,2019,1803,Horseshoe Crab - Resident
3201795,2019,1803,Crab - Resident
3201795,2019,3350,Food Fish - Resident
3201795,2019,416,Lobster - Resident
3201896,2019,147,Food Fish - Resident
390042,2019,5377,Food Fish - Resident
390048,2019,1492,Party/Charter Boat
390048,2019,1928,Party/Charter Boat
400045,2019,1002,Whelk - NR
400045,2019,1349,Crab - NR
40005,2019,103,Party/Charter Boat
40005,2019,551,Food Fish - Resident
40039,2019,1023,Food Fish - Resident
40048,2019,2104,Food Fish - Resident
40051,2019,1058,Lobster Landing
40051,2019,1134,Whelk - Resident
40051,2019,2581,Crab - Resident
40051,2019,4008,Food Fish - Resident
40081,2019,3388,Food Fish - Resident
40103,2019,1247,Whelk - Resident
40103,2019,2105,Lobster - Resident
40103,2019,2239,Horseshoe Crab - Resident
40103,2019,2239,Crab - Resident
40103,2019,3774,Food Fish - Resident
40104,2019,1083,Whelk - Resident
40104,2019,2282,Horseshoe Crab - Resident
40104,2019,2282,Crab - Resident
40104,2019,352,Lobster - Resident
40104,2019,4329,Food Fish - Resident
40108,2019,1353,Whelk - Resident
40108,2019,1813,Horseshoe Crab - Resident
40108,2019,1813,Crab - Resident
40108,2019,2882,Food Fish - Resident
40108,2019,523,Lobster - Resident
40113,2019,4276,Food Fish - Resident
40119,2019,1137,Whelk - Resident
40119,2019,30,Lobster - Resident
40119,2019,32,Food Fish - Resident
40120,2019,1151,Lobster - Resident
40120,2019,1384,Whelk - Resident
40120,2019,4038,Horseshoe Crab - Resident
40120,2019,4038,Crab - Resident
40120,2019,964,Food Fish - Resident
40144,2019,2612,Food Fish - Resident
40145,2019,3880,Food Fish - Resident
40157,2019,1802,Crab - Resident
40157,2019,253,Food Fish - Resident
40157,2019,7465,Lobster - Resident
40158,2019,1059,Lobster Landing
40158,2019,11100,Food Fish/Crustacea Dealer/Shipper
40158,2019,1389,Whelk - Resident
40158,2019,3992,Horseshoe Crab - Resident
40158,2019,3992,Crab - Resident
40158,2019,5516,Food Fish - Resident
40162,2019,303,Crab - NR
40164,2019,101487,Food Fish - NR
40164,2019,306,Crab - NR
40166,2019,4321,Food Fish - Resident
40175,2019,101,Food Fish - Resident
40175,2019,156,Horseshoe Crab - Resident
40175,2019,156,Crab - Resident
40183,2019,1862,Party/Charter Boat
40189,2019,1525,Party/Charter Boat
40189,2019,3177,Food Fish - Resident
40194,2019,2887,Food Fish - Resident
40200,2019,11238,Food Fish/Crustacea Dealer/Shipper
40200,2019,23,Marine Bait
40202,2019,1237,Food Fish - Resident
40202,2019,1401,Whelk - Resident
40202,2019,5162,Lobster - Resident
40221,2019,1335,Whelk - Resident
40221,2019,3889,Horseshoe Crab - Resident
40221,2019,3889,Crab - Resident
40221,2019,5408,Food Fish - Resident
40221,2019,9,Lobster - Resident
40227,2019,2496,Lobster - Resident
40227,2019,3112,Food Fish - Resident
40227,2019,826,Crab - Resident
40241,2019,209,Party/Charter Boat
40243,2019,5489,Lobster - Resident
40243,2019,993,Food Fish - Resident
40247,2019,1386,Whelk - Resident
40247,2019,3957,Horseshoe Crab - Resident
40247,2019,3957,Crab - Resident
40262,2019,242,Food Fish - Resident
40262,2019,6,Party/Charter Boat
40289,2019,1308,Whelk - Resident
40289,2019,2456,Horseshoe Crab - Resident
40289,2019,2456,Crab - Resident
40289,2019,3064,Food Fish - Resident
40289,2019,5322,Lobster - Resident
40289,2019,5322,Lobster Bait Gill Net
40290,2019,369,Horseshoe Crab - Resident
40290,2019,369,Crab - Resident
40290,2019,805,Food Fish - Resident
40295,2019,1633,Horseshoe Crab - Resident
40295,2019,1633,Crab - Resident
40295,2019,3109,Food Fish - Resident
40303,2019,323,Food Fish - Resident
40311,2019,1023,Whelk - Resident
40311,2019,231,Lobster - Resident
40311,2019,2383,Horseshoe Crab - Resident
40311,2019,2383,Crab - Resident
40311,2019,2568,Food Fish - Resident
40312,2019,1157,Whelk - Resident
40312,2019,2562,Food Fish - Resident
40312,2019,2657,Horseshoe Crab - Resident
40312,2019,2657,Crab - Resident
40312,2019,5448,Lobster - Resident
40320,2019,2115,Horseshoe Crab - Resident
40320,2019,2115,Crab - Resident
40320,2019,3661,Food Fish - Resident
40337,2019,1191,Whelk - Resident
40337,2019,4112,Food Fish - Resident
40337,2019,52,Horseshoe Crab - Resident
40337,2019,52,Crab - Resident
40339,2019,3548,Food Fish - Resident
40342,2019,1153,Whelk - Resident
40342,2019,142,Crab - Resident
40342,2019,364,Lobster - Resident
40342,2019,55,Food Fish - Resident
40347,2019,182,Food Fish - Resident
40354,2019,3394,Food Fish - Resident
40361,2019,1129,Whelk - Resident
40361,2019,2829,Horseshoe Crab - Resident
40361,2019,2829,Crab - Resident
40361,2019,4273,Food Fish - Resident
40372,2019,1370,Whelk - Resident
40372,2019,5457,Food Fish - Resident
40372,2019,930,Lobster - Resident
40377,2019,1888,Food Fish - Resident
40381,2019,142,Food Fish - Resident
40381,2019,252,Lobster - Resident
40383,2019,134,Horseshoe Crab - Resident
40383,2019,134,Crab - Resident
40383,2019,327,Food Fish - Resident
40394,2019,9186,Lobster - Resident
40395,2019,1025,Whelk - Resident
40395,2019,195,Horseshoe Crab - Resident
40395,2019,195,Crab - Resident
40395,2019,251,Food Fish - Resident
40395,2019,5256,Lobster - Resident
40399,2019,1372,Whelk - Resident
40399,2019,3936,Horseshoe Crab - Resident
40399,2019,3936,Crab - Resident
40399,2019,5458,Food Fish - Resident
40414,2019,1190,Whelk - Resident
40414,2019,49,Food Fish - Resident
40415,2019,480,Food Fish - Resident
40415,2019,5382,Lobster - Resident
40438,2019,2167,Food Fish - Resident
40439,2019,1487,Lobster - Resident
40439,2019,2166,Food Fish - Resident
40452,2019,101463,Food Fish - NR
40471,2019,5502,Lobster - Resident
40477,2019,2545,Lobster - Resident
40492,2019,2299,Horseshoe Crab - Resident
40492,2019,2299,Crab - Resident
40492,2019,3114,Food Fish - Resident
40494,2019,1332,Whelk - Resident
40494,2019,4003,Horseshoe Crab - Resident
40494,2019,4003,Crab - Resident
40494,2019,418,Food Fish - Resident
40494,2019,5373,Lobster - Resident
40494,2019,5373,Lobster Bait Gill Net
40499,2019,235,Party/Charter Boat
40500,2019,2011,Food Fish - Resident
40500,2019,911,Crab - Resident
40512,2019,1043,Food Fish - Resident
40512,2019,1554,Horseshoe Crab - Resident
40512,2019,1554,Crab - Resident
40512,2019,3858,Lobster - Resident
40513,2019,403,Party/Charter Boat
40513,2019,468,Party/Charter Boat
40527,2019,3448,Food Fish - Resident
40537,2019,1118,Whelk - Resident
40537,2019,1182,Lobster - Resident
40537,2019,2009,Horseshoe Crab - Resident
40537,2019,2009,Crab - Resident
40537,2019,2504,Food Fish - Resident
40544,2019,11196,Food Fish/Crustacea Dealer/Shipper
40544,2019,1385,Whelk - Resident
40544,2019,2813,Horseshoe Crab - Resident
40544,2019,2813,Crab - Resident
40544,2019,4309,Food Fish - Resident
40549,2019,3896,Horseshoe Crab - Resident
40549,2019,3896,Crab - Resident
40549,2019,5414,Food Fish - Resident
40561,2019,10539,Food Fish/Crustacea Dealer/Shipper
40561,2019,1422,Whelk - Resident
40561,2019,2843,Food Fish - Resident
40561,2019,2987,Lobster - Resident
40561,2019,2987,Lobster Bait Gill Net
40561,2019,4050,Horseshoe Crab - Resident
40561,2019,4050,Crab - Resident
40569,2019,2338,Food Fish - Resident
40581,2019,1591,Food Fish - Resident
40581,2019,580,Horseshoe Crab - Resident
40581,2019,580,Crab - Resident
40586,2019,317,Horseshoe Crab - NR
40586,2019,317,Crab - NR
40598,2019,146,Menhaden Purse Seine 30 GT or less
40598,2019,21,Party/Charter Boat
40598,2019,254,Horseshoe Crab - Resident
40598,2019,254,Crab - Resident
40598,2019,470,Food Fish - Resident
40613,2019,553,Food Fish - Resident
40617,2019,1160,Whelk - Resident
40617,2019,2458,Horseshoe Crab - Resident
40617,2019,2458,Crab - Resident
40617,2019,5665,Lobster - Resident
40617,2019,594,Food Fish - Resident
40643,2019,1087,Whelk - Resident
40643,2019,1837,Crab - Resident
40643,2019,3380,Food Fish - Resident
40649,2019,1026,Whelk - Resident
40649,2019,2820,Food Fish - Resident
40649,2019,9,Horseshoe Crab - Resident
40649,2019,9,Crab - Resident
40657,2019,2443,Horseshoe Crab - Resident
40657,2019,2443,Crab - Resident
40662,2019,200213,Food Fish Landing
40662,2019,9003,Lobster - NR
40677,2019,1306,Whelk - Resident
40687,2019,1219,Whelk - Resident
40687,2019,2248,Party/Charter Boat
40687,2019,2384,Lobster - Resident
40687,2019,2922,Food Fish - Resident
40687,2019,3949,Crab - Resident
40697,2019,102540,Food Fish - NR
40699,2019,3050,Food Fish - Resident
40699,2019,3398,Lobster - Resident
40704,2019,1952,Food Fish - Resident
40704,2019,3,Party/Charter Boat
40706,2019,3527,Food Fish - Resident
40709,2019,1220,Horseshoe Crab - Resident
40709,2019,1220,Crab - Resident
40709,2019,2493,Food Fish - Resident
40710,2019,2345,Horseshoe Crab - Resident
40710,2019,2345,Crab - Resident
40710,2019,2898,Food Fish - Resident
40713,2019,34,Horseshoe Crab - Resident
40713,2019,34,Crab - Resident
40713,2019,3777,Food Fish - Resident
40730,2019,1390,Whelk - Resident
40743,2019,1106,Whelk - Resident
40743,2019,1763,Food Fish - Resident
40743,2019,2487,Lobster - Resident
40743,2019,731,Horseshoe Crab - Resident
40743,2019,731,Crab - Resident
40775,2019,2732,Food Fish - Resident
40787,2019,2027,Party/Charter Boat
40787,2019,2589,Party/Charter Boat
40787,2019,2662,Food Fish - Resident
40793,2019,10835,Food Fish/Crustacea Dealer/Shipper
40793,2019,1219,Menhaden Purse Seine 30 GT or less
40793,2019,2027,Horseshoe Crab - Resident
40793,2019,2027,Crab - Resident
40793,2019,3618,Food Fish - Resident
40803,2019,101326,Food Fish - NR
40813,2019,1801,Party/Charter Boat
40813,2019,3159,Food Fish - Resident
40813,2019,4074,Horseshoe Crab - Resident
40813,2019,4074,Crab - Resident
40819,2019,1469,Food Fish - Resident
40830,2019,1338,Horseshoe Crab - Resident
40830,2019,1338,Crab - Resident
40830,2019,2663,Food Fish - Resident
40832,2019,240,Party/Charter Boat
40832,2019,2690,Party/Charter Boat
40832,2019,5625,Food Fish - Resident
40836,2019,1796,Food Fish - Resident
40836,2019,5598,Lobster - Resident
40836,2019,743,Crab - Resident
40857,2019,351,Food Fish - Resident
40857,2019,425,Lobster - Resident
40857,2019,613,Crab - Resident
40864,2019,2161,Food Fish - Resident
40876,2019,1270,Crab - Resident
40880,2019,2672,Food Fish - Resident
40895,2019,3359,Food Fish - Resident
40896,2019,3189,Food Fish - Resident
40903,2019,2729,Food Fish - Resident
40904,2019,119,Food Fish - Resident
40904,2019,1545,Horseshoe Crab - Resident
40904,2019,1545,Crab - Resident
40904,2019,319,Lobster - Resident
40932,2019,478,Food Fish - Resident
40939,2019,3164,Food Fish - Resident
40950,2019,1063,Lobster - Resident
40950,2019,2096,Horseshoe Crab - Resident
40950,2019,2096,Crab - Resident
40950,2019,3316,Food Fish - Resident
40957,2019,101323,Food Fish - NR
40957,2019,310,Horseshoe Crab - NR
40957,2019,310,Crab - NR
40959,2019,101503,Food Fish - NR
40966,2019,2518,Food Fish - Resident
40981,2019,1126,Whelk - Resident
40981,2019,2076,Horseshoe Crab - Resident
40981,2019,2076,Crab - Resident
40981,2019,656,Food Fish - Resident
40983,2019,1028,Whelk - Resident
40983,2019,146,Horseshoe Crab - Resident
40983,2019,146,Crab - Resident
40983,2019,5285,Lobster - Resident
40983,2019,63,Food Fish - Resident
40990,2019,1005,Food Fish - Resident
40992,2019,9166,Food Fish/Crustacea Dealer/Shipper
410045,2019,3845,Horseshoe Crab - Resident
410045,2019,3845,Crab - Resident
410045,2019,5378,Food Fish - Resident
41022,2019,201,Party/Charter Boat
41022,2019,5392,Food Fish - Resident
41029,2019,2124,Food Fish - Resident
41029,2019,928,Lobster - Resident
41033,2019,10450,Food Fish/Crustacea Dealer/Shipper
41033,2019,1187,Whelk - Resident
41033,2019,122,Food Fish - Resident
41033,2019,163,Horseshoe Crab - Resident
41033,2019,163,Crab - Resident
41033,2019,5292,Lobster - Resident
41049,2019,3873,Food Fish - Resident
41050,2019,4047,Horseshoe Crab - Resident
41050,2019,4047,Crab - Resident
41050,2019,410,Food Fish - Resident
41064,2019,1288,Whelk - Resident
41064,2019,1346,Food Fish - Resident
41064,2019,5567,Lobster - Resident
41067,2019,1686,Party/Charter Boat
41067,2019,3429,Food Fish - Resident
41105,2019,2199,Horseshoe Crab - Resident
41105,2019,2199,Crab - Resident
41105,2019,3732,Food Fish - Resident
41112,2019,1006,Whelk - Resident
41112,2019,11321,Food Fish/Crustacea Dealer/Shipper
41112,2019,1500,Lobster - Resident
41112,2019,1547,Horseshoe Crab - Resident
41112,2019,1547,Crab - Resident
41112,2019,2991,Food Fish - Resident
41118,2019,1395,Whelk - Resident
41118,2019,3847,Crab - Resident
41118,2019,4362,Food Fish - Resident
41118,2019,553,Lobster - Resident
41118,2019,553,Lobster Bait Gill Net
41123,2019,1606,Food Fish - Resident
41181,2019,1224,Whelk - Resident
41182,2019,29,Food Fish - Resident
41182,2019,642,Lobster - Resident
41187,2019,1331,Whelk - Resident
41187,2019,1867,Horseshoe Crab - Resident
41187,2019,1867,Crab - Resident
41187,2019,3424,Food Fish - Resident
41187,2019,952,Lobster - Resident
41189,2019,1408,Food Fish - Resident
41189,2019,207,Party/Charter Boat
41197,2019,3598,Food Fish - Resident
41217,2019,2,Whelk - Resident
41217,2019,3981,Horseshoe Crab - Resident
41217,2019,3981,Crab - Resident
41217,2019,5100,Lobster - Resident
41217,2019,5100,Lobster Bait Gill Net
41217,2019,520,Food Fish - Resident
41225,2019,2628,Party/Charter Boat
41229,2019,124,Horseshoe Crab - Resident
41229,2019,124,Crab - Resident
41229,2019,34,Food Fish - Resident
41233,2019,2015,Horseshoe Crab - Resident
41233,2019,2015,Crab - Resident
41258,2019,1069,Food Fish - Resident
41258,2019,1979,Lobster - Resident
41258,2019,450,Crab - Resident
41263,2019,475,Horseshoe Crab - Resident
41263,2019,475,Crab - Resident
41263,2019,5588,Food Fish - Resident
41264,2019,1876,Food Fish - Resident
41264,2019,819,Horseshoe Crab - Resident
41264,2019,819,Crab - Resident
41266,2019,1203,Food Fish - Resident
41266,2019,4040,Horseshoe Crab - Resident
41266,2019,4040,Crab - Resident
41266,2019,5534,Lobster - Resident
41278,2019,1753,Crab - Resident
41278,2019,2144,Food Fish - Resident
41280,2019,1375,Whelk - Resident
41280,2019,2295,Horseshoe Crab - Resident
41280,2019,2295,Crab - Resident
41280,2019,3845,Food Fish - Resident
41283,2019,2227,Crab - Resident
41283,2019,2701,Food Fish - Resident
41283,2019,9329,Lobster - Resident
41287,2019,1540,Crab - Resident
41301,2019,95,Food Fish - Resident
41314,2019,1833,Horseshoe Crab - Resident
41314,2019,1833,Crab - Resident
41314,2019,3375,Food Fish - Resident
41314,2019,676,Lobster - Resident
